"caminho","motivo","impacto","podeAparecer","acao","prioridade","responsavel"
"storage/content/oab/45-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-atualizado-em-22.12.2025-ghhg7q.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-1-1e6sag.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-2-17lo3v.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-3-1kg5po.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/provas/caderno-de-prova-tipo-4-hp2j7m.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-civil-6ysmi2.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/45-exame/provas/caderno-de-provas-direito-do-trabalho-1gjqe9.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/gabaritos/gabaritos-definitivos-da-prova-objetiva-1-fase-1kizjh.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-atualizado-em-04.05.2026-1wy91d.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-1-1dfntz.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-2-1liuy6.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-3-18v5bp.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/46-exame/provas/caderno-de-prova-tipo-4-8l7j5p.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/47-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/5-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/6-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/7-exame/gabaritos/gabaritos-preliminares-da-prova-objetiva-1-fase-9rqav3.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/7-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/7-exame/provas/caderno-de-prova-01-5noo95.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/7-exame/provas/caderno-de-prova-02-1j1xvk.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/7-exame/provas/caderno-de-prova-03-1j4qj9.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/7-exame/provas/caderno-de-prova-04-9qlh4z.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/8-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"storage/content/oab/9-exame/metadata.json","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_2.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_3.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_oficial_da_pmns101_tipo_4.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_2.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_3.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/aluno_soldado_da_pmnm001_tipo_4.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/anexo-sem-titulo-00306-4.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/anexo-sem-titulo-00312-1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/anexo-sem-titulo-00318-2.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/anexo-sem-titulo-00324-3.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-2.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-3.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/cabo-pmcnm001-tipo-4.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/cns101-aluno-oficial-combatentecns101-tipo-1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/cns101-aluno-oficial-combatentecns101-tipo-2.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-2.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-3.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/curso-de-formacao-de-oficiais-combatentes-da-pmpbcfopb-22-tipo-4.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-1.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-2.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-3.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/delegado-objetivacns100-tipo-4.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_1_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_2_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_3_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/inspetor_de_policia_de_6a_classeinspetor_tipo_4_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_1_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_2_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_3_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/investigador_policial_de_3a_classeinvest_tipo_4_revisada.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_1.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_2.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_3.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/ns001_-_delegado_de_policia_-_4a_classe_prova_objetivans001_tipo_4.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-1.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-2.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-3.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/oficial-da-policia-militarof-pm-tipo-4.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcam2021e01_gabarito_definitivo.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrj2021e1_gabarito_definitivo.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrj2021e2_gabarito_definitivo.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-1.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-2.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-3.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4 (1).pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrn-delegado-de-policia-civil-substituto-deleg-01-tipo-4.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcrn_gabarito_definitivo.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pcscdelegado2024_gabarito_definitivo_20240220.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-1.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-2.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-3.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pm-sargentocnm001-tipo-4.pdf","sem disciplina","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pmac2023-gabaritos-definitivo-final-para-publicacao-1.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pmam2021_gabarito_definitivo_retificado_26.04.2022.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
"material-provas/fgv/provas PM/pmce2021_gabarito_definitivo.pdf","sem objetivo","risco de mistura ou baixa qualidade","nao automaticamente","classificar/revisar antes de publicar","Alta","conteudo/taxonomia"
